id,verse_id,verse,label
2728,hebrews_13_4,"Marriage is honourable in all, and the bed undefiled: but whoremongers and adulterers God will judge.",disgust
2729,joshua_21_39,"Heshbon with her suburbs, Jazer with her suburbs; four cities in all.",neutral
2730,deuteronomy_19_10,"That innocent blood be not shed in thy land, which the LORD thy God giveth thee for an inheritance, and so blood be upon thee.",fear
2731,numbers_2_13,"And his host, and those that were numbered of them, were fifty and nine thousand and three hundred.",neutral
2732,2_samuel_11_21,"Who smote Abimelech the son of Jerubbesheth? did not a woman cast a piece of a millstone upon him from the wall, that he died in Thebez? why went ye nigh the wall? then say thou, Thy servant Uriah the Hittite is dead also.",anger
2733,leviticus_20_20,"And if a man shall lie with his uncle's wife, he hath uncovered his uncle's nakedness: they shall bear their sin; they shall die childless.",disgust
2734,job_1_21,"And said, Naked came I out of my mother's womb, and naked shall I return thither: the LORD gave, and the LORD hath taken away; blessed be the name of the LORD.",sadness
2735,numbers_26_17,"Of Arod, the family of the Arodites: of Areli, the family of the Arelites.",neutral
2736,joshua_19_39,"This is the inheritance of the tribe of the children of Naphtali according to their families, the cities and their villages.",neutral
2737,2_samuel_21_4,"And the Gibeonites said unto him, We will have no silver nor gold of Saul, nor of his house; neither for us shalt thou kill any man in Israel. And he said, What ye shall say, that will I do for you.",neutral
2738,jeremiah_28_4,"And I will bring again to this place Jeconiah the son of Jehoiakim king of Judah, with all the captives of Judah, that went into Babylon, saith the LORD: for I will break the yoke of the king of Babylon.",joy
2739,1_chronicles_11_3,"Therefore came all the elders of Israel to the king to Hebron; and David made a covenant with them in Hebron before the LORD; and they anointed David king over Israel, according to the word of the LORD by Samuel.",joy
2740,jeremiah_1_10,"See, I have this day set thee over the nations and over the kingdoms, to root out, and to pull down, and to destroy, and to throw down, to build, and to plant.",anger
2741,1_samuel_19_24,"And he stript off his clothes also, and prophesied before Samuel in like manner, and lay down naked all that day and all that night. Wherefore they say, Is Saul also among the prophets?",surprise
2742,psalms_89_25,"I will set his hand also in the sea, and his right hand in the rivers.",neutral
2743,isaiah_57_12,"I will declare thy righteousness, and thy works; for they shall not profit thee.",disgust
2744,1_chronicles_23_20,"Of the sons of Uzziel; Micah the first, and Jesiah the second.",neutral
2745,deuteronomy_11_13,"And it shall come to pass, if ye shall hearken diligently unto my commandments which I command you this day, to love the LORD your God, and to serve him with all your heart and with all your soul,",joy
2746,leviticus_4_15,And the elders of the congregation shall lay their hands upon the head of the bullock before the LORD: and the bullock shall be killed before the LORD.,neutral
2747,psalms_91_4,"He shall cover thee with his feathers, and under his wings shalt thou trust: his truth shall be thy shield and buckler.",joy
2748,jeremiah_11_11,"Therefore thus saith the LORD, Behold, I will bring evil upon them, which they shall not be able to escape; and though they shall cry unto me, I will not hearken unto them.",fear
2749,1_chronicles_1_32,"Now the sons of Keturah, Abraham's concubine: she bare Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah. And the sons of Jokshan; Sheba, and Dedan.",neutral
2750,psalms_25_17,The troubles of my heart are enlarged: O bring thou me out of my distresses.,sadness
2751,leviticus_18_30,"Therefore shall ye keep mine ordinance, that ye commit not any one of these abominable customs, which were committed before you, and that ye defile not yourselves therein: I am the LORD your God.",disgust
2752,esther_2_20,"Esther had not yet shewed her kindred nor her people; as Mordecai had charged her: for Esther did the commandment of Mordecai, like as when she was brought up with him.",neutral
2753,judges_19_9,"And when the man rose up to depart, he, and his concubine, and his servant, his father in law, the damsel's father, said unto him, Behold, now the day draweth toward evening, I pray you tarry all night: behold, the day groweth to an end, lodge here, that thine heart may be merry; and to morrow get you early on your way, that thou mayest go home.",joy
2754,job_18_8,"For he is cast into a net by his own feet, and he walketh upon a snare.",fear
2755,job_21_19,"God layeth up his iniquity for his children: he rewardeth him, and he shall know it.",anger
2756,exodus_36_3,"And they received of Moses all the offering, which the children of Israel had brought for the work of the service of the sanctuary, to make it withal. And they brought yet unto him free offerings every morning.",joy
2757,proverbs_21_14,A gift in secret pacifieth anger: and a reward in the bosom strong wrath.,anger
2758,psalms_145_19,"He will fulfil the desire of them that fear him: he also will hear their cry, and will save them.",joy
2759,genesis_36_11,"And the sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz.",neutral
2760,mark_12_33,"And to love him with all the heart, and with all the understanding, and with all the soul, and with all the strength, and to love his neighbour as himself, is more than all whole burnt offerings and sacrifices.",joy
2761,psalms_7_2,"Lest he tear my soul like a lion, rending it in pieces, while there is none to deliver.",fear
2762,psalms_40_2,"He brought me up also out of an horrible pit, out of the miry clay, and set my feet upon a rock, and established my goings.",joy
2763,colossians_3_12,"Put on therefore, as the elect of God, holy and beloved, bowels of mercies, kindness, humbleness of mind, meekness, longsuffering;",joy
2764,numbers_21_21,"And Israel sent messengers unto Sihon king of the Amorites, saying,",neutral
2765,colossians_1_24,"Who now rejoice in my sufferings for you, and fill up that which is behind of the afflictions of Christ in my flesh for his body's sake, which is the church:",joy
2766,1_peter_3_15,But sanctify the Lord God in your hearts: and be ready always to give an answer to every man that asketh you a reason of the hope that is in you with meekness and fear:,fear
2767,ecclesiastes_8_16,"When I applied mine heart to know wisdom, and to see the business that is done upon the earth: (for also there is that neither day nor night seeth sleep with his eyes:)",neutral
2768,isaiah_56_3,"Neither let the son of the stranger, that hath joined himself to the LORD, speak, saying, The LORD hath utterly separated me from his people: neither let the eunuch say, Behold, I am a dry tree.",sadness
2769,isaiah_13_1,"The burden of Babylon, which Isaiah the son of Amoz did see.",neutral
2770,luke_11_40,"Ye fools, did not he that made that which is without make that which is within also?",anger
2771,mark_2_10,"But that ye may know that the Son of man hath power on earth to forgive sins, (he saith to the sick of the palsy,)",surprise
2772,2_kings_1_8,"And they answered him, He was an hairy man, and girt with a girdle of leather about his loins. And he said, It is Elijah the Tishbite.",neutral
2773,ezra_2_26,"The children of Ramah and Gaba, six hundred twenty and one.",neutral
2774,isaiah_24_16,"From the uttermost part of the earth have we heard songs, even glory to the righteous. But I said, My leanness, my leanness, woe unto me! the treacherous dealers have dealt treacherously; yea, the treacherous dealers have dealt very treacherously.",sadness
2775,isaiah_56_12,"Come ye, say they, I will fetch wine, and we will fill ourselves with strong drink; and to morrow shall be as this day, and much more abundant.",disgust
2776,1_kings_5_1,And Hiram king of Tyre sent his servants unto Solomon; for he had heard that they had anointed him king in the room of his father: for Hiram was ever a lover of David.,neutral
2777,leviticus_13_3,"And the priest shall look on the plague in the skin of the flesh: and when the hair in the plague is turned white, and the plague in sight be deeper than the skin of his flesh, it is a plague of leprosy: and the priest shall look on him, and pronounce him unclean.",disgust
2778,genesis_41_44,"And Pharaoh said unto Joseph, I am Pharaoh, and without thee shall no man lift up his hand or foot in all the land of Egypt.",neutral
2779,exodus_4_28,"And Moses told Aaron all the words of the LORD who had sent him, and all the signs which he had commanded him.",neutral
2780,isaiah_59_6,"Their webs shall not become garments, neither shall they cover themselves with their works: their works are works of iniquity, and the act of violence is in their hands.",disgust
2781,ezra_2_54,"The children of Neziah, the children of Hatipha.",neutral
2782,luke_17_36,"Two men shall be in the field; the one shall be taken, and the other left.",surprise
2783,ezra_2_39,"The children of Harim, a thousand and seventeen.",neutral
2784,luke_1_44,"For, lo, as soon as the voice of thy salutation sounded in mine ears, the babe leaped in my womb for joy.",joy
2785,jeremiah_52_12,"Now in the fifth month, in the tenth day of the month, which was the nineteenth year of Nebuchadrezzar king of Babylon, came Nebuzar-adan, captain of the guard, which served the king of Babylon, into Jerusalem,",sadness
2786,ezekiel_42_11,"And the way before them was like the appearance of the chambers which were toward the north, as long as they, and as broad as they: and all their goings out were both according to their fashions, and according to their doors.",neutral
2787,mark_13_31,Heaven and earth shall pass away: but my words shall not pass away.,neutral
2788,luke_24_45,"Then opened he their understanding, that they might understand the scriptures,",surprise
2789,colossians_2_21,(Touch not; taste not; handle not;,neutral
2790,proverbs_5_6,"Lest thou shouldest ponder the path of life, her ways are moveable, that thou canst not know them.",sadness
2791,deuteronomy_33_20,"And of Gad he said, Blessed be he that enlargeth Gad: he dwelleth as a lion, and teareth the arm with the crown of the head.",joy
2792,leviticus_13_58,"And the garment, either warp, or woof, or whatsoever thing of skin it be, which thou shalt wash, if the plague be departed from them, then it shall be washed the second time, and shall be clean.",joy
2793,judges_4_12,And they shewed Sisera that Barak the son of Abinoam was gone up to mount Tabor.,neutral
2794,luke_16_20,"And there was a certain beggar named Lazarus, which was laid at his gate, full of sores,",sadness
2795,psalms_62_8,"Trust in him at all times; ye people, pour out your heart before him: God is a refuge for us. Selah.",joy
2796,job_2_10,"But he said unto her, Thou speakest as one of the foolish women speaketh. What? shall we receive good at the hand of God, and shall we not receive evil? In all this did not Job sin with his lips.",sadness
2797,1_samuel_12_16,"Now therefore stand and see this great thing, which the LORD will do before your eyes.",surprise
2798,leviticus_21_19,"Or a man that is brokenfooted, or brokenhanded,",sadness
2799,2_corinthians_1_12,"For our rejoicing is this, the testimony of our conscience, that in simplicity and godly sincerity, not with fleshly wisdom, but by the grace of God, we have had our conversation in the world, and more abundantly to you-ward.",joy
2800,genesis_19_9,"And they said, Stand back. And they said again, This one fellow came in to sojourn, and he will needs be a judge: now will we deal worse with thee, than with them. And they pressed sore upon the man, even Lot, and came near to break the door.",anger
2801,zechariah_1_20,And the LORD shewed me four carpenters.,surprise
2802,2_chronicles_6_6,"But I have chosen Jerusalem, that my name might be there; and have chosen David to be over my people Israel.",joy
2803,1_corinthians_12_30,Have all the gifts of healing? do all speak with tongues? do all interpret?,neutral
2804,genesis_47_15,"And when money failed in the land of Egypt, and in the land of Canaan, all the Egyptians came unto Joseph, and said, Give us bread: for why should we die in thy presence? for the money faileth.",fear
2805,lamentations_4_3,"Even the sea monsters draw out the breast, they give suck to their young ones: the daughter of my people is become cruel, like the ostriches in the wilderness.",disgust
2806,leviticus_13_43,"Then the priest shall look upon it: and, behold, if the rising of the sore be white reddish in his bald head, or in his bald forehead, as the leprosy appeareth in the skin of the flesh;",disgust
2807,psalms_18_46,The LORD liveth; and blessed be my rock; and let the God of my salvation be exalted.,joy
2808,isaiah_66_16,For by fire and by his sword will the LORD plead with all flesh: and the slain of the LORD shall be many.,anger
2809,isaiah_37_1,"And it came to pass, when king Hezekiah heard it, that he rent his clothes, and covered himself with sackcloth, and went into the house of the LORD.",sadness
2810,proverbs_1_2,To know wisdom and instruction; to perceive the words of understanding;,neutral
2811,exodus_35_8,"And oil for the light, and spices for anointing oil, and for the sweet incense,",neutral
2812,proverbs_1_5,"A wise man will hear, and will increase learning; and a man of understanding shall attain unto wise counsels:",neutral
2813,john_13_38,"Jesus answered him, Wilt thou lay down thy life for my sake? Verily, verily, I say unto thee, The cock shall not crow, till thou hast denied me thrice.",sadness
2814,1_chronicles_24_25,The brother of Michah was Isshiah: of the sons of Isshiah; Zechariah.,neutral
2815,2_kings_19_25,"Hast thou not heard long ago how I have done it, and of ancient times that I have formed it? now have I brought it to pass, that thou shouldest be to lay waste fenced cities into ruinous heaps.",anger
2816,ezekiel_43_7,"And he said unto me, Son of man, the place of my throne, and the place of the soles of my feet, where I will dwell in the midst of the children of Israel for ever, and my holy name, shall the house of Israel no more defile, neither they, nor their kings, by their whoredom, nor by the carcases of their kings in their high places.",disgust
2817,mark_14_56,"For many bare false witness against him, but their witness agreed not together.",anger
2818,joshua_24_1,"And Joshua gathered all the tribes of Israel to Shechem, and called for the elders of Israel, and for their heads, and for their judges, and for their officers; and they presented themselves before God.",neutral
2819,leviticus_3_3,"And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that is upon the inwards,",neutral
2820,luke_4_8,"And Jesus answered and said unto him, Get thee behind me, Satan: for it is written, Thou shalt worship the Lord thy God, and him only shalt thou serve.",anger
2821,luke_23_45,"And the sun was darkened, and the veil of the temple was rent in the midst.",sadness
2822,genesis_19_12,"And the men said unto Lot, Hast thou here any besides? son in law, and thy sons, and thy daughters, and whatsoever thou hast in the city, bring them out of this place:",fear
2823,psalms_64_5,"They encourage themselves in an evil matter: they commune of laying snares privily; they say, Who shall see them?",disgust
2824,job_39_25,"He saith among the trumpets, Ha, ha; and he smelleth the battle afar off, the thunder of the captains, and the shouting.",surprise
2825,job_15_20,"The wicked man travaileth with pain all his days, and the number of years is hidden to the oppressor.",sadness
2826,jeremiah_31_2,"Thus saith the LORD, The people which were left of the sword found grace in the wilderness; even Israel, when I went to cause him to rest.",joy
2827,2_samuel_3_26,"And when Joab was come out from David, he sent messengers after Abner, which brought him again from the well of Sirah: but David knew it not.",neutral
2828,psalms_96_5,For all the gods of the nations are idols: but the LORD made the heavens.,neutral
2829,ezekiel_1_7,And their feet were straight feet; and the sole of their feet was like the sole of a calf's foot: and they sparkled like the colour of burnished brass.,surprise
2830,ezekiel_16_8,"Now when I passed by thee, and looked upon thee, behold, thy time was the time of love; and I spread my skirt over thee, and covered thy nakedness: yea, I sware unto thee, and entered into a covenant with thee, saith the Lord GOD, and thou becamest mine.",joy
2831,2_peter_1_16,"For we have not followed cunningly devised fables, when we made known unto you the power and coming of our Lord Jesus Christ, but were eyewitnesses of his majesty.",neutral
2832,genesis_10_17,"And the Hivite, and the Arkite, and the Sinite,",neutral
2833,leviticus_12_3,And in the eighth day the flesh of his foreskin shall be circumcised.,neutral
2834,ezekiel_39_28,"Then shall they know that I am the LORD their God, which caused them to be led into captivity among the heathen: but I have gathered them unto their own land, and have left none of them any more there.",joy
2835,numbers_28_25,And on the seventh day ye shall have an holy convocation; ye shall do no servile work.,neutral
2836,luke_8_1,"And it came to pass afterward, that he went throughout every city and village, preaching and shewing the glad tidings of the kingdom of God: and the twelve were with him,",joy
2837,matthew_1_18,"Now the birth of Jesus Christ was on this wise: When as his mother Mary was espoused to Joseph, before they came together, she was found with child of the Holy Ghost.",surprise
2838,1_kings_2_7,"But shew kindness unto the sons of Barzillai the Gileadite, and let them be of those that eat at thy table: for so they came to me when I fled because of Absalom thy brother.",joy
2839,acts_25_25,"But when I found that he had committed nothing worthy of death, and that he himself hath appealed to Augustus, I have determined to send him.",neutral
2840,deuteronomy_16_4,"And there shall be no leavened bread seen with thee in all thy coast seven days; neither shall there any thing of the flesh, which thou sacrificedst the first day at even, remain all night until the morning.",neutral
2841,acts_25_9,"But Festus, willing to do the Jews a pleasure, answered Paul, and said, Wilt thou go up to Jerusalem, and there be judged of these things before me?",neutral
2842,matthew_2_14,"When he arose, he took the young child and his mother by night, and departed into Egypt:",fear
2843,proverbs_4_5,"Get wisdom, get understanding: forget it not; neither decline from the words of my mouth.",neutral
2844,luke_13_29,"And they shall come from the east, and from the west, and from the north, and from the south, and shall sit down in the kingdom of God.",joy
2845,john_21_16,"He saith to him again the second time, Simon, son of Jonas, lovest thou me? He saith unto him, Yea, Lord; thou knowest that I love thee. He saith unto him, Feed my sheep.",joy
2846,2_chronicles_15_13,"That whosoever would not seek the LORD God of Israel should be put to death, whether small or great, whether man or woman.",anger
2847,joshua_9_13,"And these bottles of wine, which we filled, were new; and, behold, they be rent: and these our garments and our shoes are become old by reason of the very long journey.",sadness
2848,jeremiah_16_19,"O LORD, my strength, and my fortress, and my refuge in the day of affliction, the Gentiles shall come unto thee from the ends of the earth, and shall say, Surely our fathers have inherited lies, vanity, and things wherein there is no profit.",disgust
2849,ezekiel_16_35,"Wherefore, O harlot, hear the word of the LORD:",disgust
2850,1_samuel_2_19,"Moreover his mother made him a little coat, and brought it to him from year to year, when she came up with her husband to offer the yearly sacrifice.",joy
2851,proverbs_4_1,"Hear, ye children, the instruction of a father, and attend to know understanding.",neutral
2852,1_corinthians_11_27,"Wherefore whosoever shall eat this bread, and drink this cup of the Lord, unworthily, shall be guilty of the body and blood of the Lord.",fear
2853,matthew_26_33,"Peter answered and said unto him, Though all men shall be offended because of thee, yet will I never be offended.",anger
2854,ezekiel_39_11,"And it shall come to pass in that day, that I will give unto Gog a place there of graves in Israel, the valley of the passengers on the east of the sea: and it shall stop the noses of the passengers: and there shall they bury Gog and all his multitude: and they shall call it The valley of Hamon-gog.",disgust
2855,luke_8_47,"And when the woman saw that she was not hid, she came trembling, and falling down before him, she declared unto him before all the people for what cause she had touched him and how she was healed immediately.",fear
2856,genesis_48_9,"And Joseph said unto his father, They are my sons, whom God hath given me in this place. And he said, Bring them, I pray thee, unto me, and I will bless them.",joy
2857,acts_5_5,"And Ananias hearing these words fell down, and gave up the ghost: and great fear came on all them that heard these things.",fear
2858,joel_3_6,"The children also of Judah and the children of Jerusalem have ye sold unto the Grecians, that ye might remove them far from their border.",sadness
2859,exodus_5_3,"And they said, The God of the Hebrews hath met with us: let us go, we pray thee, three days' journey into the desert, and sacrifice unto the LORD our God; lest he fall upon us with pestilence, or with the sword.",fear
2860,daniel_11_3,"And a mighty king shall stand up, that shall rule with great dominion, and do according to his will.",neutral
2861,proverbs_17_27,He that hath knowledge spareth his words: and a man of understanding is of an excellent spirit.,neutral
2862,acts_5_2,"And kept back part of the price, his wife also being privy to it, and brought a certain part, and laid it at the apostles' feet.",disgust
2863,genesis_3_21,"Unto Adam also and to his wife did the LORD God make coats of skins, and clothed them.",joy
2864,psalms_91_8,Only with thine eyes shalt thou behold and see the reward of the wicked.,anger
2865,acts_15_8,"And God, which knoweth the hearts, bare them witness, giving them the Holy Ghost, even as he did unto us;",neutral
2866,romans_8_5,For they that are after the flesh do mind the things of the flesh; but they that are after the Spirit the things of the Spirit.,neutral
2867,matthew_26_40,"And he cometh unto the disciples, and findeth them asleep, and saith unto Peter, What, could ye not watch with me one hour?",anger
2868,nehemiah_12_1,"Now these are the priests and the Levites that went up with Zerubbabel the son of Shealtiel, and Jeshua: Seraiah, Jeremiah, Ezra,",neutral
2869,isaiah_48_11,"For mine own sake, even for mine own sake, will I do it: for how should my name be polluted? and I will not give my glory unto another.",anger
2870,proverbs_17_10,A reproof entereth more into a wise man than an hundred stripes into a fool.,neutral
2871,exodus_14_16,"But lift thou up thy rod, and stretch out thine hand over the sea, and divide it: and the children of Israel shall go on dry ground through the midst of the sea.",surprise
2872,1_samuel_14_40,"Then said he unto all Israel, Be ye on one side, and I and Jonathan my son will be on the other side. And the people said unto Saul, Do what seemeth good unto thee.",neutral
2873,daniel_3_22,"Therefore because the king's commandment was urgent, and the furnace exceeding hot, the flame of the fire slew those men that took up Shadrach, Meshach, and Abed-nego.",fear
2874,numbers_7_2,"That the princes of Israel, heads of the house of their fathers, who were the princes of the tribes, and were over them that were numbered, offered:",neutral
2875,genesis_41_4,And the ill favoured and leanfleshed kine did eat up the seven well favoured and fat kine. So Pharaoh awoke.,surprise
2876,exodus_25_31,"And thou shalt make a candlestick of pure gold: of beaten work shall the candlestick be made: his shaft, and his branches, his bowls, his knops, and his flowers, shall be of the same.",neutral
2877,numbers_16_26,"And he spake unto the congregation, saying, Depart, I pray you, from the tents of these wicked men, and touch nothing of theirs, lest ye be consumed in all their sins.",fear
2878,proverbs_8_12,"I wisdom dwell with prudence, and find out knowledge of witty inventions.",neutral
2879,malachi_3_16,"Then they that feared the LORD spake often one to another: and the LORD hearkened, and heard it, and a book of remembrance was written before him for them that feared the LORD, and that thought upon his name.",joy
2880,psalms_130_8,And he shall redeem Israel from all his iniquities.,joy
2881,1_peter_5_14,Greet ye one another with a kiss of charity. Peace be with you all that are in Christ Jesus. Amen.,joy
2882,joshua_13_12,"All the kingdom of Og in Bashan, which reigned in Ashtaroth and in Edrei, who remained of the remnant of the giants: for these did Moses smite, and cast them out.",neutral
2883,joshua_7_19,"And Joshua said unto Achan, My son, give, I pray thee, glory to the LORD God of Israel, and make confession unto him; and tell me now what thou hast done; hide it not from me.",neutral
2884,zechariah_13_2,"And it shall come to pass in that day, saith the LORD of hosts, that I will cut off the names of the idols out of the land, and they shall no more be remembered: and also I will cause the prophets and the unclean spirit to pass out of the land.",anger
2885,acts_5_23,"Saying, The prison truly found we shut with all safety, and the keepers standing without before the doors: but when we had opened, we found no man within.",surprise
2886,proverbs_17_18,"A man void of understanding striketh hands, and becometh surety in the presence of his friend.",neutral
2887,1_samuel_17_23,"And as he talked with them, behold, there came up the champion, the Philistine of Gath, Goliath by name, out of the armies of the Philistines, and spake according to the same words: and David heard them.",fear
2888,1_chronicles_5_20,"And they were helped against them, and the Hagarites were delivered into their hand, and all that were with them: for they cried to God in the battle, and he was intreated of them; because they put their trust in him.",joy
2889,judges_1_13,"And Othniel the son of Kenaz, Caleb's younger brother, took it: and he gave him Achsah his daughter to wife.",joy
2890,numbers_1_19,"As the LORD commanded Moses, so he numbered them in the wilderness of Sinai.",neutral
2891,job_9_16,"If I had called, and he had answered me; yet would I not believe that he had hearkened unto my voice.",sadness
2892,luke_11_9,"And I say unto you, Ask, and it shall be given you; seek, and ye shall find; knock, and it shall be opened unto you.",joy
2893,2_corinthians_13_12,Greet one another with an holy kiss.,joy
2894,ezekiel_14_19,"Or if I send a pestilence into that land, and pour out my fury upon it in blood, to cut off from it man and beast:",anger
2895,exodus_31_6,"And I, behold, I have given with him Aholiab, the son of Ahisamach, of the tribe of Dan: and in the hearts of all that are wise hearted I have put wisdom, that they may make all that I have commanded thee;",neutral
2896,psalms_63_7,"Because thou hast been my help, therefore in the shadow of thy wings will I rejoice.",joy
2897,psalms_68_10,"Thy congregation hath dwelt therein: thou, O God, hast prepared of thy goodness for the poor.",joy
2898,romans_2_7,"To them who by patient continuance in well doing seek for glory and honour and immortality, eternal life:",joy
2899,1_kings_17_16,"And the barrel of meal wasted not, neither did the cruse of oil fail, according to the word of the LORD, which he spake by Elijah.",joy
2900,judges_20_18,"And the children of Israel arose, and went up to the house of God, and asked counsel of God, and said, Which of us shall go up first to the battle against the children of Benjamin? And the LORD said, Judah shall go up first.",neutral
2901,numbers_15_34,"And they put him in ward, because it was not declared what should be done to him.",neutral
2902,psalms_56_8,Thou tellest my wanderings: put thou my tears into thy bottle: are they not in thy book?,sadness
2903,job_34_20,"In a moment shall they die, and the people shall be troubled at midnight, and pass away: and the mighty shall be taken away without hand.",fear
2904,leviticus_27_30,"And all the tithe of the land, whether of the seed of the land, or of the fruit of the tree, is the LORD'S: it is holy unto the LORD.",neutral
2905,matthew_26_48,"Now he that betrayed him gave them a sign, saying, Whomsoever I shall kiss, that same is he: hold him fast.",anger
2906,ezekiel_27_3,"And say unto Tyrus, O thou that art situate at the entry of the sea, which art a merchant of the people for many isles, Thus saith the Lord GOD; O Tyrus, thou hast said, I am of perfect beauty.",surprise
2907,mark_13_5,"And Jesus answering them began to say, Take heed lest any man deceive you:",fear
2908,psalms_150_4,Praise him with the timbrel and dance: praise him with stringed instruments and organs.,joy
2909,joshua_7_7,"And Joshua said, Alas, O Lord GOD, wherefore hast thou at all brought this people over Jordan, to deliver us into the hand of the Amorites, to destroy us? would to God we had been content, and dwelt on the other side Jordan!",sadness
2910,luke_11_43,"Woe unto you, Pharisees! for ye love the uppermost seats in the synagogues, and greetings in the markets.",anger
2911,numbers_10_21,"And the Kohathites set forward, bearing the sanctuary: and the other did set up the tabernacle against they came.",neutral
2912,jeremiah_14_1,The word of the LORD that came to Jeremiah concerning the dearth.,sadness
2913,ezekiel_25_3,"And say unto the Ammonites, Hear the word of the Lord GOD; Thus saith the Lord GOD; Because thou saidst, Aha, against my sanctuary, when it was profaned; and against the land of Israel, when it was desolate; and against the house of Judah, when they went into captivity;",anger
2914,genesis_17_15,"And God said unto Abraham, As for Sarai thy wife, thou shalt not call her name Sarai, but Sarah shall her name be.",surprise
2915,numbers_34_10,And ye shall point out your east border from Hazar-enan to Shepham:,neutral
2916,mark_1_37,"And when they had found him, they said unto him, All men seek for thee.",surprise
2917,daniel_8_23,"And in the latter time of their kingdom, when the transgressors are come to the full, a king of fierce countenance, and understanding dark sentences, shall stand up.",fear
2918,psalms_88_11,Shall thy lovingkindness be declared in the grave? or thy faithfulness in destruction?,sadness
2919,job_39_27,"Doth the eagle mount up at thy command, and make her nest on high?",surprise
2920,judges_21_9,"For the people were numbered, and, behold, there were none of the inhabitants of Jabesh-gilead there.",surprise
2921,1_kings_18_4,"For it was so, when Jezebel cut off the prophets of the LORD, that Obadiah took an hundred prophets, and hid them by fifty in a cave, and fed them with bread and water.)",fear
2922,ezekiel_41_3,"Then went he inward, and measured the post of the door, two cubits; and the door, six cubits; and the breadth of the door, seven cubits.",neutral
2923,ecclesiastes_10_6,"Folly is set in great dignity, and the rich sit in low place.",disgust
2924,genesis_15_9,"And he said unto him, Take me an heifer of three years old, and a she goat of three years old, and a ram of three years old, and a turtledove, and a young pigeon.",neutral
2925,proverbs_6_5,"Deliver thyself as a roe from the hand of the hunter, and as a bird from the hand of the fowler.",fear
2926,jeremiah_6_26,"O daughter of my people, gird thee with sackcloth, and wallow thyself in ashes: make thee mourning, as for an only son, most bitter lamentation: for the spoiler shall suddenly come upon us.",sadness
2927,genesis_21_3,"And Abraham called the name of his son that was born unto him, whom Sarah bare to him, Isaac.",joy
2928,john_7_4,"For there is no man that doeth any thing in secret, and he himself seeketh to be known openly. If thou do these things, shew thyself to the world.",neutral
2929,numbers_26_55,Notwithstanding the land shall be divided by lot: according to the names of the tribes of their fathers they shall inherit.,neutral
2930,ezra_5_8,"Be it known unto the king, that we went into the province of Judea, to the house of the great God, which is builded with great stones, and timber is laid in the walls, and this work goeth fast on, and prospereth in their hands.",joy
2931,deuteronomy_1_25,"And they took of the fruit of the land in their hands, and brought it down unto us, and brought us word again, and said, It is a good land which the LORD our God doth give us.",joy
2932,numbers_5_29,"This is the law of jealousies, when a wife goeth aside to another instead of her husband, and is defiled;",disgust
2933,john_10_36,"Say ye of him, whom the Father hath sanctified, and sent into the world, Thou blasphemest; because I said, I am the Son of God?",anger
2934,psalms_102_3,"For my days are consumed like smoke, and my bones are burned as an hearth.",sadness
2935,numbers_2_4,"And his host, and those that were numbered of them, were threescore and fourteen thousand and six hundred.",neutral
2936,matthew_9_4,"And Jesus knowing their thoughts said, Wherefore think ye evil in your hearts?",disgust
2937,isaiah_50_4,"The Lord GOD hath given me the tongue of the learned, that I should know how to speak a word in season to him that is weary: he wakeneth morning by morning, he wakeneth mine ear to hear as the learned.",joy
2938,job_6_7,The things that my soul refused to touch are as my sorrowful meat.,disgust
2939,jeremiah_23_1,Woe be unto the pastors that destroy and scatter the sheep of my pasture! saith the LORD.,anger
2940,1_chronicles_6_18,"And the sons of Kohath were, Amram, and Izhar, and Hebron, and Uzziel.",neutral
2941,ezekiel_23_2,"Son of man, there were two women, the daughters of one mother:",neutral
2942,esther_1_6,"Where were white, green, and blue, hangings, fastened with cords of fine linen and purple to silver rings and pillars of marble: the beds were of gold and silver, upon a pavement of red, and blue, and white, and black, marble.",neutral
2943,john_1_44,"Now Philip was of Bethsaida, the city of Andrew and Peter.",neutral
2944,isaiah_44_6,"Thus saith the LORD the King of Israel, and his redeemer the LORD of hosts; I am the first, and I am the last; and beside me there is no God.",joy
2945,genesis_49_33,"And when Jacob had made an end of commanding his sons, he gathered up his feet into the bed, and yielded up the ghost, and was gathered unto his people.",sadness
2946,job_39_10,Canst thou bind the unicorn with his band in the furrow? or will he harrow the valleys after thee?,surprise
2947,job_5_10,"Who giveth rain upon the earth, and sendeth waters upon the fields:",joy
2948,jeremiah_50_46,"At the noise of the taking of Babylon the earth is moved, and the cry is heard among the nations.",fear
2949,jonah_3_4,"And Jonah began to enter into the city a day's journey, and he cried, and said, Yet forty days, and Nineveh shall be overthrown.",fear
2950,matthew_1_17,So all the generations from Abraham to David are fourteen generations; and from David until the carrying away into Babylon are fourteen generations; and from the carrying away into Babylon unto Christ are fourteen generations.,neutral
2951,2_kings_22_12,"And the king commanded Hilkiah the priest, and Ahikam the son of Shaphan, and Achbor the son of Michaiah, and Shaphan the scribe, and Asahiah a servant of the king's, saying,",neutral
